Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A three-phase QFD-based framework for identifying key passenger needs to improve satisfaction with the seat of high-speed rail in China","Transportation","","48","5","10.1007/s11116-020-10142-8","Qiang YangCatherine Y. P. ChanKwai-sang ChinYan-lai Li","2021","http://link.springer.com/article/10.1007/s11116-020-10142-8","Article"
"Fusion between Full Consistency Method and Ideal Solutions with Constraint on Values for Material Selection: A Consilient Conspectus Approach","Journal of The Institution of Engineers (India): Series C","","102","5","10.1007/s40032-021-00739-y","Manik Chandra DasBijan Sarkar","2021","http://link.springer.com/article/10.1007/s40032-021-00739-y","Article"
"A Hybrid Type-2 Fuzzy Performance Evaluation Model for Public Transport Services","Arabian Journal for Science and Engineering","","46","10","10.1007/s13369-021-05687-4","Fatih Öztürk","2021","http://link.springer.com/article/10.1007/s13369-021-05687-4","Article"
"An integrated decision-making COPRAS approach to probabilistic hesitant fuzzy set information","Complex & Intelligent Systems","","7","5","10.1007/s40747-021-00387-w","R. KrishankumarHarish GargKarthik ArunAbhijit SahaK. S. RavichandranSamarjit Kar","2021","http://link.springer.com/article/10.1007/s40747-021-00387-w","Article"
"Online exams and the COVID-19 pandemic: a hybrid modified FMEA, QFD, and k-means approach to enhance fairness","SN Applied Sciences","","3","10","10.1007/s42452-021-04805-z","Hamid Haghshenas GorganiSharif Shabani","2021","http://link.springer.com/article/10.1007/s42452-021-04805-z","Article"
"A novel approach to relative importance ratings of customer requirements in QFD based on probabilistic linguistic preferences","Fuzzy Optimization and Decision Making","","20","3","10.1007/s10700-020-09347-4","Yinfeng DuDun Liu","2021","http://link.springer.com/article/10.1007/s10700-020-09347-4","Article"
"Selection of optimum green energy sources by considering environmental constructs and their technical criteria: a case study","Environment, Development and Sustainability","","23","9","10.1007/s10668-021-01244-z","Chiranjib BhowmikSumit BhowmikAmitava Ray","2021","http://link.springer.com/article/10.1007/s10668-021-01244-z","Article"
"Integrating sustainability and remanufacturing strategies by remanufacturing quality function deployment (RQFD)","Environment, Development and Sustainability","","23","9","10.1007/s10668-020-01211-0","K. E. K. VimalJayakrishna KandasamyAngel Acevedo Duque","2021","http://link.springer.com/article/10.1007/s10668-020-01211-0","Article"
"A Two-Phase Multi-criteria Fuzzy Group Decision Making Approach for Supplier Evaluation and Order Allocation Considering Multi-objective, Multi-product and Multi-period","Annals of Data Science","","8","3","10.1007/s40745-020-00255-3","Ashoke Kumar BeraDipak Kumar JanaDebamalya BanerjeeTitas Nandy","2021","http://link.springer.com/article/10.1007/s40745-020-00255-3","Article"
"A digital modeling framework for the motorcycle industry with advanced computer design","Soft Computing","","25","18","10.1007/s00500-021-05966-0","Ping WangXiufeng TanGuanqin WangJianghong LiQiang SuChangqun ShenYouxiang Zhang","2021","http://link.springer.com/article/10.1007/s00500-021-05966-0","Article"
"Quality function deployment based failure mode and effect analysis approach for risk evaluation","Neural Computing and Applications","","33","16","10.1007/s00521-021-05778-1","Burak EfeÖmer Faruk Efe","2021","http://link.springer.com/article/10.1007/s00521-021-05778-1","Article"
"Telepresence Mobile Robots Design and Control for Social Interaction","International Journal of Social Robotics","","13","5","10.1007/s12369-020-00676-3","Tadele Belay TuliTesfaye Olana TerefeMd Mamun Ur Rashid","2021","http://link.springer.com/article/10.1007/s12369-020-00676-3","Article"
"A bi-objective supplier location, supplier selection and order allocation problem with green constraints: scenario-based approach","Journal of Ambient Intelligence and Humanized Computing","","12","8","10.1007/s12652-020-02555-1","Maryam HemmatiSeyed Hamid Reza Pasandideh","2021","http://link.springer.com/article/10.1007/s12652-020-02555-1","Article"
"Grey Target Negotiation Consensus Model Based on Super Conflict Equilibrium","Group Decision and Negotiation","","30","4","10.1007/s10726-021-09742-1","Jun-liang DuSi-feng LiuYong Liu","2021","http://link.springer.com/article/10.1007/s10726-021-09742-1","Article"
"Identifying emerging technologies using expert opinions on the future: A topic modeling and fuzzy clustering approach","Scientometrics","","126","8","10.1007/s11192-021-04024-8","Wooseok JangYongtae ParkHyeonju Seol","2021","http://link.springer.com/article/10.1007/s11192-021-04024-8","Article"
"Black hole S-matrix for a scalar field","Journal of High Energy Physics","","2021","7","10.1007/JHEP07(2021)017","Panos BetziosNava GaddamOlga Papadoulaki","2021","http://link.springer.com/article/10.1007/JHEP07%282021%29017","Article"
"Pathways of lean manufacturing in wood and furniture industries: a bibliometric and systematic review","European Journal of Wood and Wood Products","","79","4","10.1007/s00107-021-01713-2","Falah AbuHamed GholamiMuhamad Zameri Mat SamanNorhayati ZakuanSafian SharifDalia Streimikiene","2021","http://link.springer.com/article/10.1007/s00107-021-01713-2","Article"
"Modularity-based quality assessment of a disruptive reconfigurable manufacturing system-A hybrid meta-heuristic approach","The International Journal of Advanced Manufacturing Technology","","115","5 - 6","10.1007/s00170-021-07229-6","Abdul Salam KhanLazhar HomriJean Yves DantanAli Siadat","2021","http://link.springer.com/article/10.1007/s00170-021-07229-6","Article"
"Improving reliability engineering in product development based on design theory: the case of FMEA in the semiconductor industry","Research in Engineering Design","","32","3","10.1007/s00163-021-00360-1","Benjamin CabanesStéphane HubacPascal Le MassonBenoit Weil","2021","http://link.springer.com/article/10.1007/s00163-021-00360-1","Article"
"Sustainability awareness in engineering curriculum through a proposed teaching and assessment framework","International Journal of Technology and Design Education","","31","3","10.1007/s10798-020-09567-0","M. S. Abd-ElwahedA. M. Al-Bahi","2021","http://link.springer.com/article/10.1007/s10798-020-09567-0","Article"
"Development of a flexible rehabilitation system for bedridden patients","Journal of the Brazilian Society of Mechanical Sciences and Engineering","","43","7","10.1007/s40430-021-03073-7","Alexandre CamposEliseo CortésDaniel MartinsManuel FerreAldo Contreras","2021","http://link.springer.com/article/10.1007/s40430-021-03073-7","Article"
"A review about methods for supporting failure risks analysis in eco-assessment","Environmental Monitoring and Assessment","","193","7","10.1007/s10661-021-09175-y","Christian Spreafico","2021","http://link.springer.com/article/10.1007/s10661-021-09175-y","Article"
"Wheel hub customization with an interactive artificial immune algorithm","Journal of Intelligent Manufacturing","","32","5","10.1007/s10845-020-01613-x","Jing LiuQiqi ZhiHaipeng JiBolong LiSiyuan Lei","2021","http://link.springer.com/article/10.1007/s10845-020-01613-x","Article"
"Multi-stage timetable rescheduling for high-speed railways: a dynamic programming approach with adaptive state generation","Complex & Intelligent Systems","","7","3","10.1007/s40747-021-00272-6","Guoqi FengPeng XuDongliang CuiXuewu DaiHui LiuQi Zhang","2021","http://link.springer.com/article/10.1007/s40747-021-00272-6","Article"
"A novel approach to solve the problems with network structure","Operational Research","","21","2","10.1007/s12351-019-00486-0","Abbas BonyaniMoslem Alimohammadlou","2021","http://link.springer.com/article/10.1007/s12351-019-00486-0","Article"
"Supplier selection and order allocation: a literature review","Journal of Data, Information and Management","","3","2","10.1007/s42488-021-00049-z","Mohammad Abbas NaqviSaman Hassanzadeh Amin","2021","http://link.springer.com/article/10.1007/s42488-021-00049-z","Article"
"A new approach to select the reliable suppliers for one-shot devices","Production Engineering","","15","3 - 4","10.1007/s11740-021-01032-8","Meysam AzimianMahdi KarbasianKarim AtashgarGolam Kabir","2021","http://link.springer.com/article/10.1007/s11740-021-01032-8","Article"
"A hybrid method of blockchain and case-based reasoning for remanufacturing process planning","Journal of Intelligent Manufacturing","","32","5","10.1007/s10845-020-01618-6","Shengqiang LiHua ZhangWei YanZhigang Jiang","2021","http://link.springer.com/article/10.1007/s10845-020-01618-6","Article"
"The user preference identification for product improvement based on online comment patch","Electronic Commerce Research","","21","2","10.1007/s10660-019-09372-5","Shugang LiYuqi ZhangYueming LiZhaoxu Yu","2021","http://link.springer.com/article/10.1007/s10660-019-09372-5","Article"
"Comparison among multi-criteria decision analysis techniques: a novel method","Progress in Artificial Intelligence","","10","2","10.1007/s13748-021-00235-5","Susmita Bandyopadhyay","2021","http://link.springer.com/article/10.1007/s13748-021-00235-5","Article"
"Complexity in manufacturing systems: a literature review","Production Engineering","","15","3 - 4","10.1007/s11740-020-01013-3","Germán Herrera VidalJairo Rafael Coronado Hernández","2021","http://link.springer.com/article/10.1007/s11740-020-01013-3","Article"
"Introgressing the Aegilops tauschii genome into wheat as a basis for cereal improvement","Nature Plants","","7","6","10.1038/s41477-021-00934-w","Yun ZhouShenglong BaiHao LiGuiling SunDale ZhangFeifei MaXinpeng ZhaoFang NieJingyao LiLiyang ChenLinlin LvLele ZhuRuixiao FanYifan GeAaqib ShaheenGuanghui Guo","2021","http://link.springer.com/article/10.1038/s41477-021-00934-w","Article"
"A systems engineering study of integration reverse vending machines into the waste management system of Kazakhstan","Journal of Material Cycles and Waste Management","","23","3","10.1007/s10163-020-01161-9","A. AmantayevaA. AlkuatovaI. KanafinS. TokbolatE. Shehab","2021","http://link.springer.com/article/10.1007/s10163-020-01161-9","Article"
"A new hybrid decision-making strategy of cutting fluid selection for manufacturing environment","Sādhanā","","46","2","10.1007/s12046-021-01618-z","Mehmet Alper Sofuoğlu","2021","http://link.springer.com/article/10.1007/s12046-021-01618-z","Article"
"The characteristics of laboratory tests at admission and the risk factors for adverse clinical outcomes of severe and critical COVID-19 patients","BMC Infectious Diseases","","21","1","10.1186/s12879-021-06057-z","Liulin WangXiaobin ChengQiufen DongChenliang ZhouYeming WangBin SongWeinan LiMin WangRui QinQi LongJuan LiuJing LiDan LiGang LiYuanming Ba","2021","http://link.springer.com/article/10.1186/s12879-021-06057-z","Article"
"Effects of Arsenic and Iron on the Community and Abundance of Arsenite-Oxidizing Bacteria in an Arsenic-Affected Groundwater Aquifer","Current Microbiology","","78","4","10.1007/s00284-021-02418-8","Phurinat PipattanajaroenkulSrilert ChotpantaratTeerasit TermsaithongPrinpida Sonthiphand","2021","http://link.springer.com/article/10.1007/s00284-021-02418-8","Article"
"Fuzzy TOPSIS and fuzzy VIKOR in selecting green suppliers for sponge iron and steel manufacturing","Soft Computing","","25","8","10.1007/s00500-021-05644-1","Sanjay KumarAsim Gopal Barman","2021","http://link.springer.com/article/10.1007/s00500-021-05644-1","Article"
"A modified failure modes and effects analysis using interval-valued spherical fuzzy extension of TOPSIS method: case study in a marble manufacturing facility","Soft Computing","","25","8","10.1007/s00500-021-05605-8","Muhammet GulM. Fatih Ak","2021","http://link.springer.com/article/10.1007/s00500-021-05605-8","Article"
